date,no1,no2,no3,no4,no5
2014-05-29 23:00:00,0.436389,-0.061298,1.446677,0.614253,-1.540023
2014-05-30 00:00:00,-0.974927,0.274582,0.543243,-1.390528,0.628013
2014-05-30 01:00:00,1.815427,-1.073891,-0.199294,0.915377,1.039260
2014-05-30 02:00:00,0.958843,-0.887720,1.142162,-0.337508,0.332470
2014-05-30 03:00:00,-0.363358,2.065431,1.395840,0.666513,-0.698345
2014-05-30 04:00:00,0.299934,-0.199518,-0.350225,0.742326,0.099553
2014-05-30 05:00:00,-0.048588,-0.051437,-0.018725,-0.050354,-0.516378
2014-05-30 06:00:00,1.210664,0.486511,0.441513,0.831574,-0.102581
2014-05-30 07:00:00,-0.718894,-0.046134,-0.944679,-0.665347,1.513569
2014-05-30 08:00:00,-0.125452,-1.133096,-0.194226,-1.288535,0.266390
2014-05-30 09:00:00,0.375848,0.397699,1.716351,1.086915,0.826755
2014-05-30 10:00:00,-0.205804,0.950188,-0.246655,1.700359,-1.188455
2014-05-30 11:00:00,-0.580571,-2.049312,0.047050,-0.732717,-1.062007
2014-05-30 12:00:00,-2.491244,-0.676506,-0.405070,-1.505924,-0.300646
2014-05-30 13:00:00,-0.511034,0.585183,-1.133629,-0.078108,-0.632870
2014-05-30 14:00:00,-1.211703,-0.495768,-0.654060,1.068966,-0.521450
2014-05-30 15:00:00,-0.316960,-1.599784,-0.941732,-0.770949,0.171079
2014-05-30 16:00:00,0.072605,-1.064565,1.267286,-0.798939,1.204269
2014-05-30 17:00:00,1.176612,0.752346,-1.726179,0.231891,1.037017
2014-05-30 18:00:00,1.216640,-0.245981,-1.613677,-0.956297,1.184515
2014-05-30 19:00:00,2.316217,-1.580561,1.629602,-0.412728,-0.999401
2014-05-30 20:00:00,-0.165756,1.310092,-0.821740,-0.474640,1.461810
2014-05-30 21:00:00,-0.581886,-1.947490,-0.781778,1.663787,1.227322
2014-05-30 22:00:00,-0.034062,1.564666,-0.087619,0.267354,-1.049530
2014-05-30 23:00:00,1.423350,-1.133937,0.848660,-0.040277,-0.167186
2014-05-31 00:00:00,1.062634,-1.000846,0.246083,-1.151803,0.249764
2014-05-31 01:00:00,-1.989184,-1.278566,1.555565,-0.707178,-0.095422
2014-05-31 02:00:00,0.360510,-2.419693,0.434854,-0.395980,-0.206731
2014-05-31 03:00:00,0.089762,0.319226,-0.959970,1.308201,-1.328284
2014-05-31 04:00:00,-0.946639,0.052171,1.512816,0.763272,-2.861295
2014-05-31 05:00:00,1.469894,3.024813,-0.786371,0.967395,0.218158
2014-05-31 06:00:00,0.793937,-1.650711,-0.167082,-2.540763,-1.019949
2014-05-31 07:00:00,0.396649,-0.275473,0.572282,1.462402,0.648631
2014-05-31 08:00:00,-1.547765,0.013771,-1.224352,-0.393687,0.917253
2014-05-31 09:00:00,0.229949,0.033833,1.489543,-0.748184,-0.290012
2014-05-31 10:00:00,0.416414,0.555134,-0.542617,-1.312193,-0.511683
2014-05-31 11:00:00,0.848600,0.907347,0.982073,1.399000,0.148077
2014-05-31 12:00:00,1.909251,-1.132440,-0.825792,1.015441,-1.832881
2014-05-31 13:00:00,0.008370,0.997819,-0.821844,-0.293451,0.845580
2014-05-31 14:00:00,-0.844055,-0.873109,0.741735,0.856005,-2.080243
2014-05-31 15:00:00,0.063370,-0.142067,-0.616681,-2.315877,-1.303155
2014-05-31 16:00:00,0.266612,-0.761463,0.568982,1.216496,0.315912
2014-05-31 17:00:00,0.434017,0.616970,-0.044672,0.371444,-0.214829
2014-05-31 18:00:00,0.461658,-0.534778,-0.029807,0.782162,0.156342
2014-05-31 19:00:00,-1.233302,0.183717,0.691109,-0.146635,1.041473
2014-05-31 20:00:00,-0.267554,-0.919476,0.014298,1.030872,0.029392
2014-05-31 21:00:00,0.233578,1.224990,0.239394,0.982631,-0.327291
2014-05-31 22:00:00,-0.293106,0.997366,0.144830,-0.707087,-0.972541
2014-05-31 23:00:00,0.351263,0.019735,-2.132008,-0.827778,-1.025221
2014-06-01 00:00:00,0.558910,-1.518757,-0.527881,-0.249751,0.448919
2014-06-01 01:00:00,-0.413389,1.893448,-0.010697,-0.618236,-2.343380
2014-06-01 02:00:00,1.206930,1.549321,0.402888,-0.381510,-2.267535
2014-06-01 03:00:00,-0.839039,-0.753508,-0.201494,-0.416158,1.420356
2014-06-01 04:00:00,-0.149491,0.299287,0.678106,0.550042,-2.467403
2014-06-01 05:00:00,-0.351174,0.486261,-0.803871,-0.006232,0.077732
2014-06-01 06:00:00,1.953228,0.503618,-1.391877,-0.460100,-0.453211
2014-06-01 07:00:00,0.411219,0.559517,0.171318,0.097341,-0.659195
2014-06-01 08:00:00,0.985700,0.729405,-0.003253,-0.024603,1.124488
2014-06-01 09:00:00,-2.094065,0.362427,-0.125585,0.681157,0.234910
2014-06-01 10:00:00,0.050149,-0.902948,1.401144,-0.473939,-0.446363
2014-06-01 11:00:00,2.092787,-0.354627,0.003587,-0.277609,0.700410
2014-06-01 12:00:00,-1.581029,-0.287093,-0.378226,-0.555667,0.046028
2014-06-01 13:00:00,0.339451,-0.449317,0.130714,-1.037479,-0.332247
2014-06-01 14:00:00,-1.327801,0.930329,0.433853,1.008066,0.066402
2014-06-01 15:00:00,-0.040261,-1.046501,-0.735108,-0.861759,-0.947517
2014-06-01 16:00:00,0.365959,0.796276,0.434569,1.143399,-1.683342
2014-06-01 17:00:00,0.414724,0.895429,0.212241,0.784815,1.817335
2014-06-01 18:00:00,-1.360953,-1.386496,-2.236663,-1.210461,-1.086562
2014-06-01 19:00:00,0.366580,-0.472059,0.916663,-1.312159,-1.810377
2014-06-01 20:00:00,0.833943,0.074190,0.646920,-0.485487,-0.500013
2014-06-01 21:00:00,-2.025810,0.520884,-1.657785,-0.879616,1.960500
2014-06-01 22:00:00,-2.122971,0.347013,0.950002,1.163167,0.467157
2014-06-01 23:00:00,-0.118539,0.539993,-1.729953,-0.768637,1.323812
2014-06-02 00:00:00,0.797444,1.019317,-0.406685,0.368124,-1.059493
2014-06-02 01:00:00,-0.021763,-0.196994,-0.579544,-0.044487,-2.123118
2014-06-02 02:00:00,0.525575,0.325713,-1.305929,0.949792,-0.175468
2014-06-02 03:00:00,-1.115108,2.906740,-0.243845,-0.515318,0.209624
2014-06-02 04:00:00,0.709040,0.299266,0.038024,0.131749,0.628840
2014-06-02 05:00:00,0.585700,0.381191,0.232557,-1.376023,0.309987
2014-06-02 06:00:00,0.327242,-1.120365,0.124334,-1.492223,-0.321615
2014-06-02 07:00:00,-0.012427,-0.206592,-0.226140,0.482528,0.347505
2014-06-02 08:00:00,0.339900,1.079364,0.182264,-0.250536,-0.208218
2014-06-02 09:00:00,-1.365568,-0.580989,-0.519709,-0.257824,-0.773720
2014-06-02 10:00:00,-0.564312,0.544345,-0.698793,0.427600,0.299505
2014-06-02 11:00:00,-0.128214,0.744389,-1.943460,0.410094,0.325964
2014-06-02 12:00:00,-2.571328,-0.078088,-1.537808,-0.062340,1.204961
2014-06-02 13:00:00,-1.100387,0.023894,-1.028638,-1.000598,0.011646
2014-06-02 14:00:00,-0.523722,-1.655320,-0.606656,-0.476259,0.528709
2014-06-02 15:00:00,0.694040,0.048345,-0.695316,1.398257,3.051506
2014-06-02 16:00:00,1.078284,-2.234443,0.689621,0.324299,0.292667
2014-06-02 17:00:00,0.552344,2.306435,0.294444,0.291614,-0.337265
2014-06-02 18:00:00,0.551881,-0.240623,-0.490835,-1.706128,1.400711
2014-06-02 19:00:00,1.015659,0.858749,0.925461,-0.017159,1.956929
2014-06-02 20:00:00,-0.981001,1.228992,0.141332,-0.798508,-0.239238
2014-06-02 21:00:00,-0.986501,-1.248261,-0.818264,0.495076,1.284772
2014-06-02 22:00:00,-1.054843,-1.365040,0.225460,0.174525,0.391857
2014-06-02 23:00:00,-0.929601,0.062127,-1.686589,1.291668,1.241137
2014-06-03 00:00:00,-0.239500,1.206997,-0.162376,-0.161355,2.672566
2014-06-03 01:00:00,0.627610,-1.872559,-0.266544,1.385831,-1.695157
2014-06-03 02:00:00,0.059562,-0.537692,1.206151,0.493413,0.937452
2014-06-03 03:00:00,1.555001,-1.008199,0.606024,0.178498,0.131196
2014-06-03 04:00:00,-1.517766,-0.407667,-0.065558,-0.337416,0.680662
2014-06-03 05:00:00,0.878628,-2.111696,0.118634,-2.455397,0.789543
2014-06-03 06:00:00,-0.699381,-0.891948,-0.130879,-1.036186,0.335560
2014-06-03 07:00:00,0.710813,1.732484,1.953066,-0.426979,-0.026623
2014-06-03 08:00:00,-0.034816,-0.123291,-1.132158,1.299744,-0.372600
2014-06-03 09:00:00,-2.658968,-0.352294,0.447136,-1.932511,1.858825
2014-06-03 10:00:00,1.366865,-0.858866,0.274309,-0.556609,-1.032252
2014-06-03 11:00:00,-0.941213,0.969266,1.347937,0.166881,-0.704767
2014-06-03 12:00:00,0.496895,1.642916,0.118225,-0.083434,0.610478
2014-06-03 13:00:00,1.033531,0.449814,-2.176601,-0.309505,0.157597
2014-06-03 14:00:00,0.080573,-0.381051,1.221413,1.045400,0.677076
2014-06-03 15:00:00,-0.163062,-0.718748,1.825348,-0.083694,0.144780
2014-06-03 16:00:00,1.688583,-0.238121,-0.323505,0.202574,-0.226428
2014-06-03 17:00:00,1.036667,-1.550830,2.386686,-0.412847,1.118462
2014-06-03 18:00:00,-0.277003,-0.478113,-0.102555,-1.176779,1.325494
2014-06-03 19:00:00,-0.221073,-0.593796,-0.752129,0.396226,-0.426048
2014-06-03 20:00:00,0.148123,-0.454152,-1.675891,0.356972,0.201006
2014-06-03 21:00:00,2.332235,-1.004083,-1.070517,-0.417447,-0.536165
2014-06-03 22:00:00,-1.726524,0.612024,-0.461631,0.581740,-0.307729
2014-06-03 23:00:00,0.590067,-0.012355,0.590972,-0.493243,0.467255
2014-06-04 00:00:00,-0.539810,0.602044,-1.086121,-0.774039,-1.360725
2014-06-04 01:00:00,-0.351174,0.199285,1.228730,-0.888595,0.245851
2014-06-04 02:00:00,0.536050,0.843714,0.655439,1.119044,-0.820266
2014-06-04 03:00:00,0.779219,0.793724,0.439809,1.402298,-0.023119
2014-06-04 04:00:00,-0.446344,1.451429,1.002097,-0.060456,0.635903
2014-06-04 05:00:00,0.732680,-0.289218,-1.393974,0.159330,0.254271
2014-06-04 06:00:00,1.345934,-0.077241,-0.666316,0.864770,0.294359
2014-06-04 07:00:00,-1.347018,0.453859,-1.308731,1.126367,0.720002
2014-06-04 08:00:00,0.962651,-0.429055,-0.777401,0.604642,0.609311
2014-06-04 09:00:00,-0.489785,1.498127,0.169404,-0.373364,1.289610
2014-06-04 10:00:00,-0.216047,-0.341573,-1.306240,0.073503,-0.242550
2014-06-04 11:00:00,0.413555,0.327373,1.033038,0.927687,0.050101
2014-06-04 12:00:00,-0.458128,0.491598,-1.997779,-0.340060,0.692241
2014-06-04 13:00:00,-0.387375,0.709184,-0.610830,0.240714,-0.059049
2014-06-04 14:00:00,-0.053386,-0.033570,-1.706164,0.664601,-0.688966
2014-06-04 15:00:00,-1.137048,0.289750,0.951619,-0.361206,-0.742093
2014-06-04 16:00:00,-0.017873,-0.434432,1.946177,0.809829,1.843027
2014-06-04 17:00:00,-0.604752,0.525156,-0.842126,0.663292,0.519298
2014-06-04 18:00:00,-0.796107,0.549140,1.292714,1.343017,-0.331561
2014-06-04 19:00:00,0.150810,-0.170509,-0.292191,1.077217,1.118214
2014-06-04 20:00:00,-1.637573,1.188124,-0.361951,-0.928237,-1.562771
2014-06-04 21:00:00,-1.203164,-1.744150,0.475946,-0.090658,-1.564819
2014-06-04 22:00:00,1.648191,1.503357,2.122076,-0.726096,-1.478550
2014-06-04 23:00:00,-2.830833,-0.023158,-0.210454,0.290991,0.917522
2014-06-05 00:00:00,-1.138313,2.772603,1.310136,-1.283552,0.265005
2014-06-05 01:00:00,-0.886592,-1.410971,0.753113,-0.263453,1.713985
2014-06-05 02:00:00,0.323965,-0.862637,-2.025354,-0.744352,-0.197121
2014-06-05 03:00:00,-0.304641,1.426345,1.225738,0.922412,-0.112424
2014-06-05 04:00:00,0.275720,0.347342,0.813124,1.104691,-0.285531
2014-06-05 05:00:00,0.555803,-0.153456,0.050013,0.232441,-0.136132
2014-06-05 06:00:00,-1.847846,-1.594692,-0.107357,-0.363000,0.214749
2014-06-05 07:00:00,-1.491277,-0.282399,1.347194,-1.366291,-0.268777
2014-06-05 08:00:00,0.457960,-0.278759,-1.254220,-0.337773,0.940080
2014-06-05 09:00:00,0.225528,0.470589,0.928804,0.271480,-0.358043
2014-06-05 10:00:00,1.048624,0.286792,-0.844881,0.022907,0.096596
2014-06-05 11:00:00,0.664896,1.187396,0.680296,-1.834281,-0.512995
2014-06-05 12:00:00,-0.201494,-0.971749,0.454325,1.173212,-1.544858
2014-06-05 13:00:00,0.155153,-0.164083,1.211383,0.944192,-0.252596
2014-06-05 14:00:00,2.265892,-1.107249,-0.576958,-0.016543,0.127152
2014-06-05 15:00:00,0.245860,-0.339472,-1.771792,0.123407,-1.513187
2014-06-05 16:00:00,0.019714,-0.258074,-0.171640,0.897210,-1.692333
2014-06-05 17:00:00,1.257212,-0.137297,-1.841221,-1.402328,-1.981133
2014-06-05 18:00:00,0.962326,-1.115254,-1.129639,-0.355892,0.903748
2014-06-05 19:00:00,-0.467700,-0.638670,-1.034910,-1.030574,-1.013239
2014-06-05 20:00:00,-1.050138,0.729039,-0.338544,-0.389514,-0.717081
2014-06-05 21:00:00,1.824518,0.077029,0.625318,-0.828872,-1.234935
2014-06-05 22:00:00,0.381132,-2.223950,-0.012549,0.165593,0.617043
2014-06-05 23:00:00,-1.682279,-0.519942,0.325141,1.921097,-0.370964
2014-06-06 00:00:00,0.633320,0.037975,-0.945046,0.197485,1.125533
2014-06-06 01:00:00,0.171335,-0.863584,0.661262,1.039030,-0.232514
2014-06-06 02:00:00,-0.234838,-1.739729,-0.142364,-0.607861,-2.055137
2014-06-06 03:00:00,0.297567,-0.005250,-2.760852,1.429216,0.808102
2014-06-06 04:00:00,1.819208,-0.216204,0.186680,-1.027150,0.644515
2014-06-06 05:00:00,0.851768,0.645673,-0.926040,-0.357474,-0.864759
2014-06-06 06:00:00,-0.813396,-0.036868,-1.195643,2.070889,0.178073
2014-06-06 07:00:00,-0.721814,-0.208373,0.129589,-1.273916,2.428119
2014-06-06 08:00:00,0.822158,-0.710418,-0.313400,-1.526328,-1.100568
2014-06-06 09:00:00,-1.603617,0.711741,-0.569662,0.148567,-0.218457
2014-06-06 10:00:00,-0.018538,-0.384260,0.823311,1.011789,0.528210
2014-06-06 11:00:00,0.775736,0.314084,0.442255,0.369911,0.520397
2014-06-06 12:00:00,-0.727248,-0.609315,-0.630917,-0.610917,3.226841
2014-06-06 13:00:00,0.216250,1.320834,-0.316529,-0.712050,-2.275737
2014-06-06 14:00:00,1.762336,1.345571,-0.982706,-0.677207,-1.389420
2014-06-06 15:00:00,1.246001,-1.993448,-0.010269,-0.609085,-1.063839
2014-06-06 16:00:00,0.886213,-0.423796,1.205084,-0.417263,0.418398
2014-06-06 17:00:00,-0.447797,0.030683,-0.514557,-0.918287,0.337758
2014-06-06 18:00:00,1.683182,1.249424,-0.841119,-1.278858,-2.065274
2014-06-06 19:00:00,0.508757,0.619142,1.238600,1.195399,0.121907
2014-06-06 20:00:00,-1.232579,1.005998,1.243046,0.665536,-0.396554
2014-06-06 21:00:00,0.111780,1.821531,0.528080,-0.265812,1.520235
2014-06-06 22:00:00,0.057779,-2.098880,0.753647,0.005265,1.119864
2014-06-06 23:00:00,-1.717413,-0.839207,-0.184006,1.636960,0.331649
2014-06-07 00:00:00,-0.015801,-1.134728,-0.006749,1.065068,-0.833581
2014-06-07 01:00:00,0.483629,-0.351622,0.095670,-0.953992,-0.351354
2014-06-07 02:00:00,-1.152288,0.016753,-1.031840,0.832540,-2.237148
2014-06-07 03:00:00,0.038190,-0.477638,0.027301,-0.508391,-1.736963
2014-06-07 04:00:00,-0.762423,2.102092,-0.842965,0.599170,0.266882
2014-06-07 05:00:00,0.382119,-0.703314,1.232247,-0.052228,-0.485468
2014-06-07 06:00:00,-0.582774,0.027852,1.497924,-0.506969,-1.140836
2014-06-07 07:00:00,-1.046364,-1.084341,-0.659056,0.186022,-0.804532
2014-06-07 08:00:00,0.087691,-0.072263,0.545839,-0.512168,0.902920
2014-06-07 09:00:00,-1.613096,-0.409505,1.012197,-0.455776,0.170104
2014-06-07 10:00:00,1.104541,1.497460,-0.650399,0.200577,1.823101
2014-06-07 11:00:00,-0.612404,-0.488107,-1.508723,-0.375446,-2.860137
2014-06-07 12:00:00,-0.373592,-0.335154,-0.800941,0.516584,0.628916
2014-06-07 13:00:00,0.069042,-0.527576,-0.330693,1.158431,-0.419564
2014-06-07 14:00:00,0.045678,0.082627,-2.111577,1.036402,1.130902
2014-06-07 15:00:00,-0.629882,-1.027941,-0.178645,-0.375611,1.694760
2014-06-07 16:00:00,0.532243,-0.591705,-1.850274,-0.382136,0.820911
2014-06-07 17:00:00,0.119778,-0.823306,0.733735,-0.157266,0.089627
2014-06-07 18:00:00,0.011065,-0.092638,-2.136260,-1.118269,2.308349
2014-06-07 19:00:00,1.283849,-1.216022,-1.098532,-0.016637,1.520369
2014-06-07 20:00:00,1.116969,-0.326361,-0.083176,0.614632,0.573755
2014-06-07 21:00:00,-0.771584,0.748771,-1.014478,-1.746135,-1.456698
2014-06-07 22:00:00,0.806019,0.490486,0.407348,-0.164298,1.408292
2014-06-07 23:00:00,0.434486,1.522478,-0.130329,0.381988,-0.046906
2014-06-08 00:00:00,0.095502,1.415074,-0.901503,-0.541138,-0.186226
2014-06-08 01:00:00,0.795240,-2.227794,-0.171233,0.957070,-1.440780
2014-06-08 02:00:00,1.133966,-0.460707,-0.034117,-0.439393,0.270890
2014-06-08 03:00:00,-0.757790,-1.248372,-1.653807,0.231659,-0.544850
2014-06-08 04:00:00,0.047091,-1.015524,1.573508,-0.568958,-1.450504
2014-06-08 05:00:00,-1.234794,0.239769,-0.598655,-0.029267,0.811580
2014-06-08 06:00:00,-0.832086,-0.697513,-0.413193,-1.100819,0.349810
2014-06-08 07:00:00,0.247864,-1.067508,1.506644,2.132580,-1.064250
2014-06-08 08:00:00,0.228285,0.251607,-0.427420,0.923165,2.691733
2014-06-08 09:00:00,-0.283106,1.364418,0.085125,-0.656683,1.038743
2014-06-08 10:00:00,1.246078,-0.594170,-0.824446,0.950945,1.294168
2014-06-08 11:00:00,-1.279201,-1.022242,-0.041507,-0.241075,0.409161
2014-06-08 12:00:00,-2.489514,0.117660,-0.040951,-0.931843,0.218210
2014-06-08 13:00:00,1.868508,0.793806,-0.233980,-1.006311,-0.233415
2014-06-08 14:00:00,0.677722,1.208866,-1.540645,-0.487444,0.037334
2014-06-08 15:00:00,-0.367511,0.732809,-0.394915,-2.088794,0.597224
2014-06-08 16:00:00,-0.603969,0.786786,1.953057,-1.163815,-1.702515
2014-06-08 17:00:00,2.106041,-0.167455,1.017237,-1.578335,1.254845
2014-06-08 18:00:00,-0.890999,0.943825,0.937030,-0.761788,1.801181
2014-06-08 19:00:00,-0.191388,-0.763743,-1.852824,-0.579516,-1.373962
2014-06-08 20:00:00,-0.329526,-0.096645,-0.511060,-0.909913,0.976797
2014-06-08 21:00:00,1.030524,0.618075,0.936240,-0.133191,-0.539727
2014-06-08 22:00:00,-1.881094,0.069905,-0.598411,-1.073302,-0.891212
2014-06-08 23:00:00,0.260625,0.092993,0.319530,-0.625419,0.705812
2014-06-09 00:00:00,-0.292142,0.123292,1.761104,0.500713,-0.114607
2014-06-09 01:00:00,0.834027,2.704862,1.282799,-0.083672,1.402868
2014-06-09 02:00:00,-0.979699,-1.951770,0.547906,0.749374,-1.388034
2014-06-09 03:00:00,0.869203,0.524393,-0.232143,0.421586,1.978895
2014-06-09 04:00:00,-0.833070,-1.186369,1.170203,0.201551,0.668678
2014-06-09 05:00:00,1.558687,0.761037,-0.575557,0.555509,0.623218
2014-06-09 06:00:00,-0.175836,-0.404529,-0.143699,0.058930,0.795727
2014-06-09 07:00:00,0.280798,-1.247845,1.202386,0.155690,-0.355678
2014-06-09 08:00:00,0.806583,0.653887,1.281865,0.419322,1.000659
2014-06-09 09:00:00,0.733791,0.500518,1.246617,-1.281640,-1.327962
2014-06-09 10:00:00,0.458636,0.893989,-0.092045,0.969094,-0.023658
2014-06-09 11:00:00,-1.511192,-0.987718,-0.580377,-1.897377,-0.861818
2014-06-09 12:00:00,0.272960,-0.426096,0.134312,0.694292,0.316076
2014-06-09 13:00:00,-0.477065,-0.498818,-1.544655,-0.222442,1.422020
2014-06-09 14:00:00,1.986797,1.024111,1.538033,-0.418828,0.099386
2014-06-09 15:00:00,1.048275,-0.254161,0.164877,0.469144,0.084214
2014-06-09 16:00:00,-0.638861,0.419310,0.874258,1.758935,0.464264
2014-06-09 17:00:00,-0.164810,-1.016878,-0.668927,0.143045,-0.080966
2014-06-09 18:00:00,-1.699408,1.864537,0.082288,-0.322836,-1.864754
2014-06-09 19:00:00,1.449350,-1.241092,0.238927,0.428833,1.260592
2014-06-09 20:00:00,0.418694,0.272671,-0.747649,0.634052,-0.312457
2014-06-09 21:00:00,-2.201063,-0.428626,-1.858707,-0.070758,1.664550
2014-06-09 22:00:00,0.036635,-1.106935,-0.327454,-2.020913,-1.081980
2014-06-09 23:00:00,0.760437,0.746038,-0.385480,-0.720536,1.497095
2014-06-10 00:00:00,-0.385746,1.244807,0.932372,0.282924,-0.770013
2014-06-10 01:00:00,-1.278547,-0.252016,0.360191,0.752148,0.250446
2014-06-10 02:00:00,0.660745,-0.908946,0.202636,-2.456984,1.102676
2014-06-10 03:00:00,0.053681,-0.577819,1.636291,-0.712209,-0.367353
2014-06-10 04:00:00,1.180665,-0.071445,1.092090,-0.711770,-1.310291
2014-06-10 05:00:00,-0.990015,-0.913444,0.490984,1.664631,1.238276
2014-06-10 06:00:00,-0.852705,1.126869,-0.703529,1.172854,0.594546
2014-06-10 07:00:00,1.953433,0.649587,0.711839,1.627018,-0.449397
2014-06-10 08:00:00,-0.547870,0.659526,0.441231,-0.663857,1.335339
2014-06-10 09:00:00,1.299383,-1.048949,0.456037,-0.433456,1.263043
2014-06-10 10:00:00,-0.231022,1.107013,2.008633,0.175280,0.374315
2014-06-10 11:00:00,-0.856316,0.203002,-0.134066,0.531100,-0.872234
2014-06-10 12:00:00,-1.546841,-1.091494,-0.304424,0.127523,0.781667
2014-06-10 13:00:00,-0.590011,-0.869564,-0.730925,0.608631,0.332000
2014-06-10 14:00:00,0.144057,-0.113382,-0.713537,0.169771,1.248771
2014-06-10 15:00:00,-0.696029,1.182943,-0.011729,-0.132766,0.040267
2014-06-10 16:00:00,0.978850,0.072484,0.089746,0.615503,1.314466
2014-06-10 17:00:00,-1.215602,-0.311578,0.437756,-1.069720,-0.072211
2014-06-10 18:00:00,-0.863708,2.293046,0.525891,-0.359384,0.030972
2014-06-10 19:00:00,-0.456201,1.617243,-0.932538,0.808519,0.550330
2014-06-10 20:00:00,0.847936,1.538643,0.148329,0.460150,0.025300
2014-06-10 21:00:00,0.186856,0.501276,0.367415,0.950211,0.729586
2014-06-10 22:00:00,1.295347,0.668635,0.540306,2.131392,0.629600
2014-06-10 23:00:00,1.541140,0.299734,-1.482206,-1.558048,-2.126872
2014-06-11 00:00:00,0.598943,0.017343,-0.908600,0.606841,0.553769
2014-06-11 01:00:00,0.686633,0.955916,-0.007302,0.138548,-0.705020
2014-06-11 02:00:00,0.074271,-0.286317,-0.142167,0.387072,-0.173246
2014-06-11 03:00:00,-0.473808,0.502363,-0.829360,-0.909840,-0.191756
2014-06-11 04:00:00,0.487545,-1.520234,-1.038665,0.093600,0.744754
2014-06-11 05:00:00,0.143645,-0.145620,-0.298002,-0.801159,-1.011586
2014-06-11 06:00:00,-0.527572,0.103371,0.680380,-0.424806,0.194283
2014-06-11 07:00:00,0.687253,0.850704,1.534474,0.630776,2.032859
2014-06-11 08:00:00,-0.598094,-1.290416,0.472503,-0.948250,1.588332
2014-06-11 09:00:00,-0.115752,-1.246033,-0.309709,0.474706,1.159186
2014-06-11 10:00:00,0.152545,0.556277,-1.078760,-0.367180,0.469969
2014-06-11 11:00:00,1.012867,-0.397977,-0.326167,1.359187,1.096125
2014-06-11 12:00:00,-0.486412,-1.497394,0.509865,1.553034,0.723837
2014-06-11 13:00:00,-1.993167,-0.103146,0.160348,1.117566,0.402864
2014-06-11 14:00:00,0.006088,0.510382,0.245066,0.452396,-1.421302
2014-06-11 15:00:00,-1.663963,-0.786591,0.355455,-0.330295,0.021386
2014-06-11 16:00:00,-0.758514,-0.539515,-0.783890,-0.920526,0.457817
2014-06-11 17:00:00,-1.251811,-0.546794,-0.293782,-0.369265,0.653729
2014-06-11 18:00:00,-1.545861,1.188722,0.112411,-0.323158,-0.858644
2014-06-11 19:00:00,2.532441,-0.613550,-0.360901,-0.843651,0.919362
2014-06-11 20:00:00,-1.620629,0.996752,-1.298926,-0.094558,-1.848138
2014-06-11 21:00:00,1.047758,0.206373,-1.176516,0.334653,0.135997
2014-06-11 22:00:00,-0.098648,-0.495764,2.144218,-0.185742,-0.761585
2014-06-11 23:00:00,-1.597161,0.714361,0.070578,0.621685,0.613339
2014-06-12 00:00:00,-1.277991,1.294147,-0.646728,-1.074182,-0.471430
2014-06-12 01:00:00,-0.903382,-0.875911,-1.496275,0.828817,0.735895
2014-06-12 02:00:00,-0.069476,-1.884029,-2.395455,0.246036,0.992317
2014-06-12 03:00:00,1.917363,1.026151,-0.357662,-0.352335,-0.522200
2014-06-12 04:00:00,-0.230519,1.449464,0.775250,-0.152745,0.957106
2014-06-12 05:00:00,-0.298278,0.708411,0.092390,0.140556,-0.389116
2014-06-12 06:00:00,0.403081,-0.455167,-1.340740,0.472679,-1.082471
2014-06-12 07:00:00,-1.807395,0.323532,2.352355,-0.860837,-2.047486
2014-06-12 08:00:00,0.539317,-1.327411,-0.974106,-0.153235,0.341404
2014-06-12 09:00:00,-0.303537,0.476818,0.310221,-0.020492,0.540064
2014-06-12 10:00:00,-0.481379,-0.820391,-0.655964,1.679912,-0.844442
2014-06-12 11:00:00,-0.794285,0.244321,1.015781,-1.159871,-0.774073
2014-06-12 12:00:00,-0.166137,0.558630,-0.581853,0.686501,-0.713578
2014-06-12 13:00:00,0.442092,1.288752,2.423917,-0.579619,2.655343
2014-06-12 14:00:00,0.044106,-0.662162,-0.960594,-1.256281,0.181773
2014-06-12 15:00:00,-0.375862,-0.713314,-1.206770,0.069321,0.609003
2014-06-12 16:00:00,0.106931,-1.261982,1.113357,0.389616,-0.754571
2014-06-12 17:00:00,-1.477149,-0.216326,-0.965208,0.983604,0.919723
2014-06-12 18:00:00,-0.418116,-0.023200,1.404159,-0.996748,1.088973
2014-06-12 19:00:00,0.392964,2.795917,-0.623208,-1.243976,1.125015
2014-06-12 20:00:00,0.855000,-1.013130,0.497914,1.517170,-0.507479
2014-06-12 21:00:00,0.698600,-1.515124,0.480115,1.288863,0.467605
2014-06-12 22:00:00,-0.626205,0.034854,0.374622,-0.453552,-0.337611
2014-06-12 23:00:00,-1.750793,-2.953510,-0.320654,-0.638387,-0.038558
2014-06-13 00:00:00,1.056348,0.511834,-0.488156,0.707306,-0.865075
2014-06-13 01:00:00,-0.831275,0.714585,0.439866,-1.640008,-1.050698
2014-06-13 02:00:00,0.003510,0.519260,-0.431196,1.224655,-0.660846
2014-06-13 03:00:00,0.678193,-0.348448,-1.149991,-1.810895,1.682996
2014-06-13 04:00:00,-0.070984,0.217807,-1.856539,0.767558,0.331723
2014-06-13 05:00:00,-0.855218,-0.589567,-1.327248,-0.638308,-0.289198
2014-06-13 06:00:00,2.050801,-0.266036,-0.557506,-0.523372,-1.175872
